"","ID","group","score"
"1588",498,"eight_ten",259.491629015054
"1589",499,"eight_ten",263.435127761018
"1590",500,"eight_ten",265.323559189498
"1591",501,"eight_ten",253.926059383495
"1592",502,"eight_ten",253.436015749145
"1593",503,"eight_ten",262.050257044321
"1594",504,"eight_ten",253.819444825783
"1595",505,"eight_ten",248.77709782261
"1596",506,"eight_ten",235.444235085217
"1597",507,"eight_ten",255.142744542897
"1598",508,"eight_ten",257.46924396892
"1599",509,"eight_ten",258.013752995628
"1600",510,"eight_ten",260.384125490431
"1601",511,"eight_ten",259.12027598124
"1602",512,"eight_ten",265.370737101902
"1603",513,"eight_ten",254.733252283635
"1604",514,"eight_ten",258.018242860343
"1605",515,"eight_ten",266.218866065751
"1606",516,"eight_ten",269.343511831351
"1607",517,"eight_ten",255.737454591508
"1608",518,"eight_ten",260.150715628561
"1609",519,"eight_ten",261.315134007976
"1610",520,"eight_ten",254.604945533241
"1611",521,"eight_ten",265.187141728961
"1612",522,"eight_ten",258.064860993966
"1613",523,"eight_ten",259.270330004615
"1614",524,"eight_ten",271.839868105712
"1615",525,"eight_ten",252.840147290578
"1616",526,"eight_ten",260.409377096848
"1617",527,"eight_ten",249.679589414631
"1618",528,"eight_ten",249.294541561723
"1619",529,"eight_ten",259.43450475094
"1620",530,"eight_ten",253.81005668779
"1621",531,"eight_ten",259.460086493784
"1622",532,"eight_ten",258.44638203762
"1623",533,"eight_ten",261.318765819521
"1624",534,"eight_ten",265.841754188238
"1625",535,"eight_ten",259.820420557819
"1626",536,"eight_ten",253.490584514077
"1627",537,"eight_ten",259.472484297712
"1628",538,"eight_ten",256.329644558058
"1629",539,"eight_ten",252.88993446857
"1630",540,"eight_ten",250.922967662838
"1631",541,"eight_ten",260.025843362813
"1632",542,"eight_ten",248.50359020203
"1633",543,"eight_ten",247.642622935731
"1634",544,"eight_ten",253.991398984373
"1635",545,"eight_ten",243.303217380121
"1636",1,"eleven_fifteen",216.925580719897
"1637",2,"eleven_fifteen",221.42859339086
"1638",3,"eleven_fifteen",226.90622909312
"1639",4,"eleven_fifteen",214.233170312718
"1640",5,"eleven_fifteen",240.576244147278
"1641",6,"eleven_fifteen",241.410259934348
"1642",7,"eleven_fifteen",227.296802419293
"1643",8,"eleven_fifteen",246.541935701497
"1644",9,"eleven_fifteen",242.060964265286
"1645",10,"eleven_fifteen",220.462751854383
"1646",11,"eleven_fifteen",215.261807341589
"1647",12,"eleven_fifteen",221.834315294284
"1648",13,"eleven_fifteen",251.055335759553
"1649",14,"eleven_fifteen",251.145395731103
"1650",15,"eleven_fifteen",230.428576243074
"1651",16,"eleven_fifteen",219.512904722734
"1652",17,"eleven_fifteen",229.802646560868
"1653",18,"eleven_fifteen",234.541220028526
"1654",19,"eleven_fifteen",270.930352742655
"1655",20,"eleven_fifteen",227.713040973178
"1656",21,"eleven_fifteen",215.533561759899
"1657",22,"eleven_fifteen",250.722690570782
"1658",23,"eleven_fifteen",248.059029529884
"1659",24,"eleven_fifteen",236.506319579355
"1660",25,"eleven_fifteen",217.843785759176
"1661",26,"eleven_fifteen",214.791418854407
"1662",27,"eleven_fifteen",266.785166139244
"1663",28,"eleven_fifteen",233.542810509503
"1664",29,"eleven_fifteen",249.832194242022
"1665",30,"eleven_fifteen",230.193660837301
"1666",31,"eleven_fifteen",239.605218838425
"1667",32,"eleven_fifteen",255.338195207944
"1668",33,"eleven_fifteen",246.847534292511
"1669",34,"eleven_fifteen",216.140985606686
"1670",35,"eleven_fifteen",235.808200686099
"1671",36,"eleven_fifteen",251.757460125983
"1672",37,"eleven_fifteen",218.660400354088
"1673",38,"eleven_fifteen",234.696839087915
"1674",39,"eleven_fifteen",203.893557467511
"1675",40,"eleven_fifteen",218.318208392507
"1676",41,"eleven_fifteen",240.411349554033
"1677",42,"eleven_fifteen",223.731121566755
"1678",43,"eleven_fifteen",241.998738648587
"1679",44,"eleven_fifteen",225.032305936461
"1680",45,"eleven_fifteen",222.225068546072
"1681",46,"eleven_fifteen",222.914204862744
"1682",47,"eleven_fifteen",222.715048011122
"1683",48,"eleven_fifteen",247.645055544585
"1684",49,"eleven_fifteen",237.620147069498
"1685",50,"eleven_fifteen",252.317483722964
"1686",51,"eleven_fifteen",229.901913264533
"1687",52,"eleven_fifteen",234.022100330268
"1688",53,"eleven_fifteen",218.53346830374
"1689",54,"eleven_fifteen",257.764579294029
"1690",55,"eleven_fifteen",227.910958305018
"1691",56,"eleven_fifteen",229.643389121227
"1692",57,"eleven_fifteen",247.567392105114
"1693",58,"eleven_fifteen",251.920584888438
"1694",59,"eleven_fifteen",220.234331469986
"1695",60,"eleven_fifteen",228.428145677682
"1696",61,"eleven_fifteen",244.833959103407
"1697",62,"eleven_fifteen",255.136722773033
"1698",63,"eleven_fifteen",227.621512633267
"1699",64,"eleven_fifteen",242.939426456595
"1700",65,"eleven_fifteen",242.922951927369
"1701",66,"eleven_fifteen",233.750758211096
"1702",67,"eleven_fifteen",229.582887115688
"1703",68,"eleven_fifteen",231.001234511954
"1704",69,"eleven_fifteen",230.216564290797
"1705",70,"eleven_fifteen",257.580702017459
"1706",71,"eleven_fifteen",243.988820159012
"1707",72,"eleven_fifteen",217.416117049524
"1708",73,"eleven_fifteen",229.64184282922
"1709",74,"eleven_fifteen",224.479880202526
"1710",75,"eleven_fifteen",245.027192664061
"1711",76,"eleven_fifteen",241.566926441398
"1712",77,"eleven_fifteen",236.838071655786
"1713",78,"eleven_fifteen",234.202896278582
"1714",79,"eleven_fifteen",246.870719305748
"1715",80,"eleven_fifteen",234.386118424099
"1716",81,"eleven_fifteen",236.503595813508
"1717",82,"eleven_fifteen",229.45402855905
"1718",83,"eleven_fifteen",245.354189573254
"1719",84,"eleven_fifteen",238.232639164605
"1720",85,"eleven_fifteen",235.224588400099
"1721",86,"eleven_fifteen",248.659798366442
"1722",87,"eleven_fifteen",245.625828058398
"1723",88,"eleven_fifteen",224.113761304904
"1724",89,"eleven_fifteen",245.45128246936
"1725",90,"eleven_fifteen",238.875034128451
"1726",91,"eleven_fifteen",236.08555324745
"1727",92,"eleven_fifteen",224.098518106642
"1728",93,"eleven_fifteen",220.155686922072
"1729",94,"eleven_fifteen",235.335642330073
"1730",95,"eleven_fifteen",219.642084754257
"1731",96,"eleven_fifteen",225.187717607412
"1732",97,"eleven_fifteen",219.715615669331
"1733",98,"eleven_fifteen",223.678883705733
"1734",99,"eleven_fifteen",199.265724197697
"1735",100,"eleven_fifteen",241.180164818494
"1736",101,"eleven_fifteen",240.667132481071
"1737",102,"eleven_fifteen",258.155783612418
"1738",103,"eleven_fifteen",221.531638010848
"1739",104,"eleven_fifteen",239.405160948231
"1740",105,"eleven_fifteen",214.68435977202
"1741",106,"eleven_fifteen",221.629391111145
"1742",107,"eleven_fifteen",240.632646494442
"1743",108,"eleven_fifteen",210.8064117336
"1744",109,"eleven_fifteen",242.30775319484
"1745",110,"eleven_fifteen",222.273925084772
"1746",111,"eleven_fifteen",238.770914868607
"1747",112,"eleven_fifteen",233.596563274675
"1748",113,"eleven_fifteen",228.337548757358
"1749",114,"eleven_fifteen",246.244289765186
"1750",115,"eleven_fifteen",234.420818668826
"1751",116,"eleven_fifteen",227.217421877563
"1752",117,"eleven_fifteen",230.89057279674
"1753",118,"eleven_fifteen",254.302604927059
"1754",119,"eleven_fifteen",227.915800303695
"1755",120,"eleven_fifteen",226.836644905866
"1756",121,"eleven_fifteen",241.80871428227
"1757",122,"eleven_fifteen",233.220794491757
"1758",123,"eleven_fifteen",260.956199861331
"1759",124,"eleven_fifteen",236.351716976873
"1760",125,"eleven_fifteen",243.149399219384
"1761",126,"eleven_fifteen",230.680013766767
"1762",127,"eleven_fifteen",212.362403495672
"1763",128,"eleven_fifteen",241.040597838785
"1764",129,"eleven_fifteen",230.846948956866
"1765",130,"eleven_fifteen",225.691493765885
"1766",131,"eleven_fifteen",219.516012240239
"1767",132,"eleven_fifteen",258.058607208095
"1768",133,"eleven_fifteen",225.531232583798
"1769",134,"eleven_fifteen",252.869294126159
"1770",135,"eleven_fifteen",218.704668508722
"1771",136,"eleven_fifteen",236.777675958352
"1772",137,"eleven_fifteen",253.177139924905
"1773",138,"eleven_fifteen",249.126130783867
"1774",139,"eleven_fifteen",244.896473117908
"1775",140,"eleven_fifteen",217.554665391557
"1776",141,"eleven_fifteen",252.009026804919
"1777",142,"eleven_fifteen",244.746026259204
"1778",143,"eleven_fifteen",239.254398953724
"1779",144,"eleven_fifteen",234.443782889565
"1780",145,"eleven_fifteen",222.758042045412
"1781",146,"eleven_fifteen",228.986246165515
"1782",147,"eleven_fifteen",246.018979868984
"1783",148,"eleven_fifteen",229.148479749853
"1784",149,"eleven_fifteen",239.637149012872
"1785",150,"eleven_fifteen",230.186238624594
"1786",151,"eleven_fifteen",231.094654701952
"1787",152,"eleven_fifteen",240.085357079702
"1788",153,"eleven_fifteen",238.320480485104
"1789",154,"eleven_fifteen",241.339945080257
"1790",155,"eleven_fifteen",237.424745577478
"1791",156,"eleven_fifteen",225.17885878759
"1792",157,"eleven_fifteen",241.653585617858
"1793",158,"eleven_fifteen",206.339858355448
"1794",159,"eleven_fifteen",249.996050930697
"1795",160,"eleven_fifteen",253.276468798192
"1796",161,"eleven_fifteen",238.125854631851
"1797",162,"eleven_fifteen",245.68162791769
"1798",163,"eleven_fifteen",253.492460636771
"1799",164,"eleven_fifteen",244.708410605142
"1800",165,"eleven_fifteen",243.739297676459
"1801",166,"eleven_fifteen",247.560514131419
"1802",167,"eleven_fifteen",246.981991776808
"1803",168,"eleven_fifteen",235.734944136753
"1804",169,"eleven_fifteen",225.668942733363
"1805",170,"eleven_fifteen",227.966419430141
"1806",171,"eleven_fifteen",247.739268066389
"1807",172,"eleven_fifteen",246.504656205749
"1808",173,"eleven_fifteen",250.979306634493
"1809",174,"eleven_fifteen",239.407711525971
"1810",175,"eleven_fifteen",235.255536115995
"1811",176,"eleven_fifteen",256.09497251818
"1812",177,"eleven_fifteen",244.846191372562
"1813",178,"eleven_fifteen",223.749789706911
"1814",179,"eleven_fifteen",237.23878804456
"1815",180,"eleven_fifteen",223.737990909132
"1816",181,"eleven_fifteen",232.801735047938
"1817",182,"eleven_fifteen",236.338119205032
"1818",183,"eleven_fifteen",240.06252490473
"1819",184,"eleven_fifteen",257.101910221579
"1820",185,"eleven_fifteen",250.70058794525
"1821",186,"eleven_fifteen",226.111050935698
"1822",187,"eleven_fifteen",236.355808918823
"1823",188,"eleven_fifteen",235.245671148936
"1824",189,"eleven_fifteen",250.08661433814
"1825",190,"eleven_fifteen",245.577449552988
"1826",191,"eleven_fifteen",225.179640798657
"1827",192,"eleven_fifteen",237.765117793274
"1828",193,"eleven_fifteen",227.390012340317
"1829",194,"eleven_fifteen",232.773472622728
"1830",195,"eleven_fifteen",229.467829444056
"1831",196,"eleven_fifteen",239.946516662081
"1832",197,"eleven_fifteen",226.177372266811
"1833",198,"eleven_fifteen",241.870119126693
"1834",199,"eleven_fifteen",237.155491991663
"1835",200,"eleven_fifteen",260.299843368534
"1836",201,"eleven_fifteen",243.19686700544
"1837",202,"eleven_fifteen",217.484186793648
"1838",203,"eleven_fifteen",223.697611679586
"1839",204,"eleven_fifteen",213.235576388267
"1840",205,"eleven_fifteen",218.554252096283
"1841",206,"eleven_fifteen",229.046084031909
"1842",207,"eleven_fifteen",244.690789279711
"1843",208,"eleven_fifteen",267.821004983415
"1844",209,"eleven_fifteen",218.146836165812
"1845",210,"eleven_fifteen",234.578908875756
"1846",211,"eleven_fifteen",261.048427829249
"1847",212,"eleven_fifteen",236.002521654694
"1848",213,"eleven_fifteen",231.776788951643
"1849",214,"eleven_fifteen",212.153643522281
"1850",215,"eleven_fifteen",213.745778630011
"1851",216,"eleven_fifteen",238.940807125112
"1852",217,"eleven_fifteen",233.010440147235
"1853",218,"eleven_fifteen",223.479986463368
"1854",219,"eleven_fifteen",241.277794519511
"1855",220,"eleven_fifteen",239.088198927509
"1856",221,"eleven_fifteen",247.128203209264
"1857",222,"eleven_fifteen",246.309664600575
"1858",223,"eleven_fifteen",228.116292714251
"1859",224,"eleven_fifteen",258.316528614513
"1860",225,"eleven_fifteen",249.465557249974
"1861",226,"eleven_fifteen",234.572247591156
"1862",227,"eleven_fifteen",245.555790923457
"1863",228,"eleven_fifteen",226.783943885351
"1864",229,"eleven_fifteen",261.510460052329
"1865",230,"eleven_fifteen",226.328038554344
"1866",231,"eleven_fifteen",218.624587835946
"1867",232,"eleven_fifteen",228.887409555107
"1868",233,"eleven_fifteen",253.405223478224
"1869",234,"eleven_fifteen",233.745476179154
"1870",235,"eleven_fifteen",216.416382964375
"1871",236,"eleven_fifteen",232.675521938052
"1872",237,"eleven_fifteen",239.991950198038
"1873",238,"eleven_fifteen",240.49300695695
"1874",239,"eleven_fifteen",229.70658620469
"1875",240,"eleven_fifteen",246.649963681658
"1876",241,"eleven_fifteen",255.149235859578
"1877",242,"eleven_fifteen",246.805065253641
"1878",243,"eleven_fifteen",251.102376334915
"1879",244,"eleven_fifteen",215.816095199468
"1880",245,"eleven_fifteen",235.544545787942
"1881",246,"eleven_fifteen",240.050348016522
"1882",247,"eleven_fifteen",248.617103373357
"1883",248,"eleven_fifteen",239.99122539259
"1884",249,"eleven_fifteen",250.736307305844
"1885",250,"eleven_fifteen",231.743405009227
"1886",251,"eleven_fifteen",233.660178241865
"1887",252,"eleven_fifteen",237.785087098656
"1888",253,"eleven_fifteen",231.226628556254
"1889",254,"eleven_fifteen",251.669957447556
"1890",255,"eleven_fifteen",246.217046463878
"1891",256,"eleven_fifteen",225.264820814217
"1892",257,"eleven_fifteen",252.89734619107
"1893",258,"eleven_fifteen",241.053214795271
"1894",259,"eleven_fifteen",242.964394558337
"1895",260,"eleven_fifteen",223.070192941689
"1896",261,"eleven_fifteen",251.968030045833
"1897",262,"eleven_fifteen",215.767813745606
"1898",263,"eleven_fifteen",238.255172283277
"1899",264,"eleven_fifteen",227.853893583987
"1900",265,"eleven_fifteen",236.821918783683
"1901",266,"eleven_fifteen",238.189945349959
"1902",267,"eleven_fifteen",226.569514863344
"1903",268,"eleven_fifteen",241.500982537299
"1904",269,"eleven_fifteen",215.849607844951
"1905",270,"eleven_fifteen",218.04103037949
"1906",271,"eleven_fifteen",259.495225451587
"1907",272,"eleven_fifteen",228.694242797462
"1908",273,"eleven_fifteen",238.647922183145
"1909",274,"eleven_fifteen",215.457518185842
"1910",275,"eleven_fifteen",220.538139071743
"1911",276,"eleven_fifteen",242.983274052794
"1912",277,"eleven_fifteen",240.441286967429
"1913",278,"eleven_fifteen",239.561077049528
"1914",279,"eleven_fifteen",245.122492946909
"1915",280,"eleven_fifteen",245.263099030528
"1916",281,"eleven_fifteen",237.033063250294
"1917",282,"eleven_fifteen",219.351333213163
"1918",283,"eleven_fifteen",223.244407758273
"1919",284,"eleven_fifteen",254.666421566692
"1920",285,"eleven_fifteen",216.930615731179
"1921",286,"eleven_fifteen",222.380685384689
"1922",287,"eleven_fifteen",240.252569205125
"1923",288,"eleven_fifteen",226.671664430709
"1924",289,"eleven_fifteen",237.310677517894
"1925",290,"eleven_fifteen",258.528949326126
"1926",291,"eleven_fifteen",214.192118371515
"1927",292,"eleven_fifteen",260.82312674457
"1928",293,"eleven_fifteen",224.783108359931
"1929",294,"eleven_fifteen",210.815679359715
"1930",295,"eleven_fifteen",251.824065624887
"1931",296,"eleven_fifteen",240.4195676931
"1932",297,"eleven_fifteen",264.219802700289
"1933",298,"eleven_fifteen",247.247303073555
"1934",299,"eleven_fifteen",219.364170644505
"1935",300,"eleven_fifteen",238.90023932209
"1936",301,"eleven_fifteen",247.967207965214
"1937",302,"eleven_fifteen",236.350262150459
"1938",303,"eleven_fifteen",239.284003981827
"1939",304,"eleven_fifteen",229.093339259031
"1940",305,"eleven_fifteen",214.606809285708
"1941",306,"eleven_fifteen",219.399081932583
"1942",307,"eleven_fifteen",253.791258868575
"1943",308,"eleven_fifteen",237.953371305231
"1944",309,"eleven_fifteen",237.079046917946
"1945",310,"eleven_fifteen",227.830568881634
"1946",311,"eleven_fifteen",220.228699027632
"1947",312,"eleven_fifteen",253.718197287779
"1948",313,"eleven_fifteen",259.865246047265
"1949",314,"eleven_fifteen",237.714298004733
"1950",315,"eleven_fifteen",223.059453888592
"1951",316,"eleven_fifteen",257.35195880442
"1952",317,"eleven_fifteen",236.606047131828
"1953",318,"eleven_fifteen",238.354196160148
"1954",319,"eleven_fifteen",211.790920273481
"1955",320,"eleven_fifteen",250.594035012332
"1956",321,"eleven_fifteen",258.559957434816
"1957",322,"eleven_fifteen",232.465256395408
"1958",323,"eleven_fifteen",232.604061844296
"1959",324,"eleven_fifteen",225.746409438131
"1960",325,"eleven_fifteen",257.859333465942
"1961",326,"eleven_fifteen",236.664871509399
"1962",327,"eleven_fifteen",229.550941626101
"1963",328,"eleven_fifteen",254.572988218606
"1964",329,"eleven_fifteen",236.378384314834
"1965",330,"eleven_fifteen",226.102476793999
"1966",331,"eleven_fifteen",234.315633834648
"1967",332,"eleven_fifteen",234.797367864415
"1968",333,"eleven_fifteen",237.646306913779
"1969",334,"eleven_fifteen",239.12471269285
"1970",335,"eleven_fifteen",213.714891814557
"1971",336,"eleven_fifteen",240.379310207139
"1972",337,"eleven_fifteen",231.078939819672
"1973",338,"eleven_fifteen",226.674339284152
"1974",339,"eleven_fifteen",240.613351442768
"1975",340,"eleven_fifteen",255.403925443494
"1976",341,"eleven_fifteen",233.948758078663
"1977",342,"eleven_fifteen",222.761672791178
"1978",343,"eleven_fifteen",227.850539416568
"1979",344,"eleven_fifteen",225.080769498965
"1980",345,"eleven_fifteen",224.349429602021
"1981",346,"eleven_fifteen",235.30471224444
"1982",347,"eleven_fifteen",240.1839435756
"1983",348,"eleven_fifteen",226.366394526774
"1984",349,"eleven_fifteen",245.832678778563
"1985",350,"eleven_fifteen",210.806240642202
"1986",351,"eleven_fifteen",231.842090123817
"1987",352,"eleven_fifteen",236.643921200286
"1988",353,"eleven_fifteen",217.874518966475
"1989",354,"eleven_fifteen",233.947015679827
"1990",355,"eleven_fifteen",251.315797917272
"1991",356,"eleven_fifteen",255.426543385772
"1992",357,"eleven_fifteen",231.05528791683
"1993",358,"eleven_fifteen",236.065328841306
"1994",359,"eleven_fifteen",224.689402500862
"1995",360,"eleven_fifteen",214.171898434383
"1996",361,"eleven_fifteen",229.852780294268
"1997",362,"eleven_fifteen",243.833533634857
"1998",363,"eleven_fifteen",247.613386236439
"1999",364,"eleven_fifteen",245.203982316566
"2000",365,"eleven_fifteen",260.452285559516
"2001",366,"eleven_fifteen",259.015794367434
"2002",367,"eleven_fifteen",234.349417762354
"2003",368,"eleven_fifteen",214.668223582356
"2004",369,"eleven_fifteen",247.16644035515
"2005",370,"eleven_fifteen",240.870901189353
"2006",371,"eleven_fifteen",259.532863350117
"2007",372,"eleven_fifteen",226.588085288631
"2008",373,"eleven_fifteen",224.372272772979
"2009",374,"eleven_fifteen",223.964856497109
"2010",375,"eleven_fifteen",220.783495447252
"2011",376,"eleven_fifteen",254.334183775886
"2012",377,"eleven_fifteen",241.234448391567
"2013",378,"eleven_fifteen",237.739878291373
"2014",379,"eleven_fifteen",260.274718076742
"2015",380,"eleven_fifteen",235.633483983867
"2016",381,"eleven_fifteen",276
"2017",382,"eleven_fifteen",229.155901023587
"2018",383,"eleven_fifteen",230.357312388777
"2019",384,"eleven_fifteen",231.516001407426
"2020",385,"eleven_fifteen",251.560585992941
"2021",386,"eleven_fifteen",212.951618233747
"2022",387,"eleven_fifteen",249.191347098782
"2023",388,"eleven_fifteen",231.762550965911
"2024",389,"eleven_fifteen",258.419001349126
"2025",390,"eleven_fifteen",219.283828208405
"2026",391,"eleven_fifteen",238.310853881845
"2027",392,"eleven_fifteen",240.916238759431
"2028",393,"eleven_fifteen",248.697267769679
"2029",394,"eleven_fifteen",239.732725997254
"2030",395,"eleven_fifteen",221.970024368539
"2031",396,"eleven_fifteen",267.55090174643
"2032",397,"eleven_fifteen",247.702884677853
"2033",398,"eleven_fifteen",236.936368681129
"2034",399,"eleven_fifteen",231.635362609889
"2035",400,"eleven_fifteen",243.034174498428
"2036",401,"eleven_fifteen",219.172955250241
"2037",402,"eleven_fifteen",218.702967932044
"2038",403,"eleven_fifteen",240.062969669626
"2039",404,"eleven_fifteen",243.414781443729
"2040",405,"eleven_fifteen",203.947957337753
"2041",406,"eleven_fifteen",237.89466472753
"2042",407,"eleven_fifteen",227.550290367433
"2043",408,"eleven_fifteen",222.294843271675
"2044",409,"eleven_fifteen",229.697724725952
"2045",410,"eleven_fifteen",230.535985648998
"2046",411,"eleven_fifteen",224.161485820849
"2047",412,"eleven_fifteen",241.341292779071
"2048",413,"eleven_fifteen",228.742001421533
"2049",414,"eleven_fifteen",236.435323993098
"2050",415,"eleven_fifteen",229.138685747379
"2051",416,"eleven_fifteen",248.230319912944
"2052",417,"eleven_fifteen",219.421507080277
"2053",418,"eleven_fifteen",217.616926991256
"2054",419,"eleven_fifteen",240.628717216253
"2055",420,"eleven_fifteen",233.358638011671
"2056",421,"eleven_fifteen",221.602966106011
"2057",422,"eleven_fifteen",235.833999115238
"2058",423,"eleven_fifteen",236.823448530039
"2059",424,"eleven_fifteen",209.159266621342
"2060",425,"eleven_fifteen",241.883939848518
"2061",426,"eleven_fifteen",240.044649335528
"2062",427,"eleven_fifteen",256.106790477418
"2063",428,"eleven_fifteen",239.096990447228
"2064",429,"eleven_fifteen",226.77677725518
"2065",430,"eleven_fifteen",229.254263602285
"2066",431,"eleven_fifteen",228.45254288042
"2067",432,"eleven_fifteen",230.268634394555
"2068",433,"eleven_fifteen",234.974230948902
"2069",434,"eleven_fifteen",239.185037658216
"2070",435,"eleven_fifteen",242.603319383806
"2071",436,"eleven_fifteen",272.91361471811
"2072",437,"eleven_fifteen",243.995463155332
"2073",438,"eleven_fifteen",244.707964667308
"2074",439,"eleven_fifteen",224.802513348868
"2075",440,"eleven_fifteen",238.732228942431
"2076",441,"eleven_fifteen",246.200974058077
"2077",442,"eleven_fifteen",236.155530278152
"2078",443,"eleven_fifteen",238.768716509379
"2079",444,"eleven_fifteen",231.869549562793
"2080",445,"eleven_fifteen",217.722988908658
"2081",446,"eleven_fifteen",227.816102790428
"2082",447,"eleven_fifteen",229.535568228668
"2083",448,"eleven_fifteen",246.477813328096
"2084",449,"eleven_fifteen",233.515184480703
"2085",450,"eleven_fifteen",234.034687193526
"2086",451,"eleven_fifteen",217.398624438627
"2087",452,"eleven_fifteen",228.09668581002
"2088",453,"eleven_fifteen",218.23693256843
"2089",454,"eleven_fifteen",236.325275263936
"2090",455,"eleven_fifteen",252.728326545249
"2091",456,"eleven_fifteen",219.771824576753
"2092",457,"eleven_fifteen",248.013482994138
"2093",458,"eleven_fifteen",208.588122493996
"2094",459,"eleven_fifteen",251.498905494734
"2095",460,"eleven_fifteen",225.282315285595
"2096",461,"eleven_fifteen",235.523862815881
"2097",462,"eleven_fifteen",247.97323550704
"2098",463,"eleven_fifteen",252.529675726755
"2099",464,"eleven_fifteen",243.217567144929
"2100",465,"eleven_fifteen",220.691036100173
"2101",466,"eleven_fifteen",219.379440603541
"2102",467,"eleven_fifteen",232.464861067563
"2103",468,"eleven_fifteen",232.361067406972
"2104",469,"eleven_fifteen",203.494074498089
"2105",470,"eleven_fifteen",248.272456073273
"2106",471,"eleven_fifteen",226.043233535439
"2107",472,"eleven_fifteen",218.126858619174
"2108",473,"eleven_fifteen",241.649260874218
"2109",474,"eleven_fifteen",230.446932995138
"2110",475,"eleven_fifteen",236.881293171291
"2111",476,"eleven_fifteen",231.830208692296
"2112",477,"eleven_fifteen",234.721448167604
"2113",478,"eleven_fifteen",248.376383377744
"2114",479,"eleven_fifteen",211.021646911176
"2115",480,"eleven_fifteen",226.819390181029
"2116",481,"eleven_fifteen",224.835958770804
"2117",482,"eleven_fifteen",260.412033704639
"2118",483,"eleven_fifteen",233.696563073665
"2119",484,"eleven_fifteen",221.29788757072
"2120",485,"eleven_fifteen",245.277688873213
"2121",486,"eleven_fifteen",252.942421174329
"2122",487,"eleven_fifteen",219.394457855489
"2123",488,"eleven_fifteen",243.828998883138
"2124",489,"eleven_fifteen",237.355678600927
"2125",490,"eleven_fifteen",246.628860015806
"2126",491,"eleven_fifteen",221.514697002651
"2127",492,"eleven_fifteen",250.995654908452
"2128",493,"eleven_fifteen",219.488069585213
"2129",494,"eleven_fifteen",220.667893244897
"2130",495,"eleven_fifteen",225.995597550746
"2131",496,"eleven_fifteen",238.125219580382
"2132",497,"eleven_fifteen",234.484366913437
"2133",498,"eleven_fifteen",244.425125998892
"2134",499,"eleven_fifteen",235.654750667064
"2135",500,"eleven_fifteen",259.520610762689
"2136",501,"eleven_fifteen",248.132103742935
"2137",502,"eleven_fifteen",245.028629548413
"2138",503,"eleven_fifteen",238.394143713604
"2139",504,"eleven_fifteen",231.426772470185
"2140",505,"eleven_fifteen",252.89810072286
"2141",506,"eleven_fifteen",220.940936800989
"2142",507,"eleven_fifteen",230.986165401561
"2143",508,"eleven_fifteen",225.579922740095
"2144",509,"eleven_fifteen",238.001047444482
"2145",510,"eleven_fifteen",253.539385457475
"2146",511,"eleven_fifteen",256.688969338099
"2147",512,"eleven_fifteen",243.096843055057
"2148",513,"eleven_fifteen",232.219956887348
"2149",514,"eleven_fifteen",238.309557375517
"2150",515,"eleven_fifteen",269.074216501557
"2151",516,"eleven_fifteen",237.533607665882
"2152",517,"eleven_fifteen",242.49379778105
"2153",518,"eleven_fifteen",233.803733788284
"2154",519,"eleven_fifteen",236.664188937145
"2155",520,"eleven_fifteen",252.217014213171
"2156",521,"eleven_fifteen",242.729435213868
"2157",522,"eleven_fifteen",239.028178305873
"2158",523,"eleven_fifteen",252.037777769186
"2159",524,"eleven_fifteen",249.398727939431
"2160",525,"eleven_fifteen",223.886838963214
"2161",526,"eleven_fifteen",218.106520168008
"2162",527,"eleven_fifteen",238.762074229524
"2163",528,"eleven_fifteen",214.169864568972
"2164",529,"eleven_fifteen",244.406083071026
"2165",530,"eleven_fifteen",216.391997004664
"2166",531,"eleven_fifteen",253.83645157395
"2167",532,"eleven_fifteen",247.133641440054
"2168",533,"eleven_fifteen",220.883997248066
"2169",534,"eleven_fifteen",241.029096438325
"2170",535,"eleven_fifteen",228.56962756595
"2171",536,"eleven_fifteen",237.06431004059
"2172",537,"eleven_fifteen",219.642365535084
"2173",538,"eleven_fifteen",235.628068314238
"2174",539,"eleven_fifteen",224.45906354068
"2175",540,"eleven_fifteen",254.039240931918
"2176",541,"eleven_fifteen",221.078561788103
"2177",542,"eleven_fifteen",222.550884679324
"2178",543,"eleven_fifteen",224.509140606962
"2179",544,"eleven_fifteen",216.01673409529
"2180",545,"eleven_fifteen",244.581008857519
"2181",1,"seventeen_thirtynine",156.841412160495
"2182",2,"seventeen_thirtynine",202.065447464095
"2183",3,"seventeen_thirtynine",215.325761069766
"2184",4,"seventeen_thirtynine",154.435447680706
"2185",5,"seventeen_thirtynine",205.109587045844
"2186",6,"seventeen_thirtynine",251.750522586683
"2187",7,"seventeen_thirtynine",164.344708969452
"2188",8,"seventeen_thirtynine",203.563142205943
"2189",9,"seventeen_thirtynine",188.093262918533
"2190",10,"seventeen_thirtynine",227.136547118174
"2191",11,"seventeen_thirtynine",203.039903639125
"2192",12,"seventeen_thirtynine",192.423987547093
"2193",13,"seventeen_thirtynine",205.664595260357
"2194",14,"seventeen_thirtynine",192.554812855078
"2195",15,"seventeen_thirtynine",231.44547635257
"2196",16,"seventeen_thirtynine",186.999790023458
"2197",17,"seventeen_thirtynine",199.490874740829
"2198",18,"seventeen_thirtynine",227.336159050801
"2199",19,"seventeen_thirtynine",213.456977441101
"2200",20,"seventeen_thirtynine",194.779089663702
